url,type
http://www.saludyestetica.cl/g/index.php?view=article&id=67:quemador-de-grasas-redumax&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=82,defacement
http://9779.info/%E5%BF%AB%E4%B9%90%E6%9A%91%E5%81%87%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://www.trees-partner.ch/index.php?option=com_user&view=reset&fontstyle=f-default,defacement
http://www.sv-rotamint.de/index.php/login/lostpassword,defacement
http://www.tvsk.com.au/shop/24/26/corporate-gifts/P-fizz-beverage-carrier,defacement
research.microsoft.com/en-us/people/dalloyd/,benign
mylife.com/c-490352525,benign
vehiculepress.com/excerpts/318.html,benign
wiki.answers.com/Q/Bret_Harte_Middle_School,benign
http://shaunlarsen.com/index.php?option=com_content&view=article&id=7&Itemid=11,defacement
allbookstores.com/Mordecai-Richler/author,benign
youtube.com/watch?v=m9XflEuXBe4,benign
http://img5.ph.126.net/D4T788K13Cwvwi1zlmsB-A==/2848245289352127815.jpg,malware
nutsie.com/music/Charles%20Dutoit%252FTheodore%20Baskin%252FMontr%C3%A9al%20Symphony%20Orchestra,benign
mylife.com/davidrosesr,benign
http://classics4life.com/noal1980/1980-10.html?ml=5&mlt=system&tmpl=component,defacement
fleshies.net/,benign
hst.mit.edu/public/people/faculty/facultyBiosketch.jsp?key=Howe,benign
articles.sfgate.com/2006-04-11/business/17288728_1_capitol-corridor-train-cars-wireless-coverage,benign
http://zeitfeist.de/youtube/31-blues.html,defacement
content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Attorney%20General%20Bill%20Lockyer,benign
crimeculture.com/Contents/NeoNoir.html,benign
http://comicbook.com/blog/category/the-walking-dead?utm_campaign=rbm&utm_medium=popularcat6&utm_source=home,benign
duckduckgo.com/1/c/Self-released_albums,benign
hearingotherpeople.com/,benign
"http://www.caseybrown.co.nz/component/option,com_mailto/link,99c4836b3718d1cbc9be7d5f47ebeb812a33372f/tmpl,component/index.html",defacement
http://www.bonanni.com.au/staff.html?tmpl=component&print=1&page=,defacement
http://sagivlaw.com/index.php?view=weblink&catid=7:stateauthorities&id=9:kenesetisrael&option=com_weblinks&Itemid=2,defacement
buzzardpress.com/acla/,benign
http://www.prismpgh.org/component/events/index.html?task=view_day&year=2012&month=01&day=11,defacement
osisko.com/,benign
alacrastore.com/company-snapshot/UMB_Financial_Corporation-1017234,benign
stationindex.com/tv/callsign/KPXE,benign
en.wikipedia.org/wiki/Langdon_K._Fieberling,benign
mybookshoponline.com/early-bird/,benign
newsmeat.com/political_donations_by_zip_code/10304.php,benign
nashville.craigslist.org/msg/2672746515.html,benign
corporationsole.insights2.org/,benign
pessimist.com/index2.html,benign
metal-rules.com/zine/index.php?option=content&task=view&id=703&Itemid=60,benign
http://lifehacker.com/5875092/plan-your-free-online-education-at-lifehacker-u-spring-semester-2012,benign
sheridansd.ates.schoolfusion.us/?t,benign
http://pcavto.ru/sejeal.jpg,defacement
juslikemusicrecords.bandcamp.com/,benign
manta.com/c/mmjb7d6/george-h-hodges-jr-investor-inc,benign
answers.com/topic/dana-hill,benign
wedrifastct.com,phishing
groundcontrolmag.com/detail/2/929/,benign
http://escritoriosdealuguel.com.br/pt/empresa/quem-somos,defacement
http://www.escueladeeconomiaynegocios.com/index.php?Itemid=60&option=com_zoo&view=item&category_id=3&item_id=9,defacement
gradschools.com/school-details/nazarene-theological-seminary-67676,benign
http://huamuxtitlan.com/index.php?option=com_k2&view=item&id=42:la-supuesta-apariciรณn-de-la-virgen-maria&Itemid=117,defacement
lila.hu/levay/en/the-competition/,benign
http://jasquaniel.com/index.php?option=com_phocagallery&view=category&id=88:1993&Itemid=2,defacement
http://mic.com/articles/117018/wale-went-to-a-high-school-in-baltimore-to-tell-the-kids-one-important-thing,benign
vanzandtviolins.com/homepages.htm,benign
amazon.ca/Dead-Man-Walking-Susan-Sarandon/dp/6304068441,benign
http://www.ndautopartes.com.ar/index.php?option=com_content&view=article&id=34:chevrolet-r-perillas&catid=4&Itemid=26,defacement
youtube.com/watch?v=GKYLi3kzF6s,benign
threetraining.com/,benign
http://www.aktivregion-ostseekueste.de/component/content/article/21-willkommen/19-programm-mit-zukunft.html?tmpl=component&print=1&page=,defacement
military-art.com/mall/profiles.php?SigID=576,benign
goodsmachine.com/,benign
imdb.com/title/tt0044081/awards,benign
paypal.com.it.webapps.mpp.home.holpbenk24.com,phishing
http://www.designreisende.de/index.php?option=com_content&view=article&id=71:20100109-wie-funktioniert-das-teil2&catid=37&Itemid=58,defacement
adb.anu.edu.au/biography/mcintosh-hugh-donald-7373,benign
http://www.foehn.es/actuaciones-en-foeehn,defacement
uwmpanthers.cstv.com/sports/m-baskbl/spec-rel/111911aab.html,benign
rsl.american-soccer-news.com/?p=58,benign
youtube.com/watch?v=XqLf8MR-jak,benign
aerofiles.com/pixpicker.html,benign
montrealmirror.com/wp/open-city/,benign
gossiplankanews.com/2011/04/mervin-become-actor.html,benign
http://www.tellimus.ee/et/pood/cart.html,defacement
http://www.shaborooz.ir/index.php?option=com_content&view=article&id=22:1390-04-10-10-47-57&catid=10:slideshow&Itemid=5,defacement
http://sueweston.com/component/mailto/index.html?tmpl=component&link=aHR0cDovL3N1ZXdlc3Rvbi5jb20vdGFpLWNoaS1hLXFpZ29uZy1jbGFzc2VzLzMtd2hhdC1pcy1xaWdvbmc=,defacement
http://itport.com.ua/igri/counter-strike-mmorpg,defacement
winx.name/?w=Henri_Bourassa,benign
http://www.nordseemiete.de/elbmuendung.html,defacement
facebook.com/people/Cecilia-Bourgeois-Baffo/809675452,benign
http://www.funwalker.com/en/funwalker-vorteile,defacement
http://mic.com/articles/110142/the-most-unforgettable-moment-of-the-grammys-had-nothing-to-do-with-music,benign
jasrecruitment.com/,benign
cmswebsiteservices.com/portfolio/e-commerce-websites,benign
music.barnesandnoble.com/My-Beautiful-Dark-Twisted-Fantasy/Kanye-West/e/602527474465/,benign
http://gleitschirmfluege.com/kontakt,defacement
uk.ask.com/wiki/Airline_Highway,benign
nosorigines.qc.ca/genealogielistfirstname.aspx?Family=Bourcier_3583&lng=en,benign
constructiondir.com/united_states-country-1-1.html,benign
sacramento.cbslocal.com/2011/05/04/audio-chicago-bulls-broadcaster-bill-wennington-talks-about-mvp-derrick-rose/,benign
youtube.com/watch?v=Lsh07veWqmU,benign
hollywoodchicago.com/news/meaghan-rath,benign
uploadedface.com/category_model.php?catid=6,benign
myspace.com/breenis_penis,benign
http://www.rauschlicht.de/index.php?option=com_content&view=article&id=15:ledfelder&catid=4:news&Itemid=41,defacement
bunalti.com/?p=8450,benign
http://www.umeataxi.se/index.php?view=article&catid=1:startsida&id=45:ivr&tmpl=component&print=1&page=&option=com_content&Itemid=1,defacement
absoluteastronomy.com/topics/Lima_District,benign
asiawebdirect.com/japan/kyoto/the-westin-miyako-kyoto/,benign
prowrestlingfans.com/,benign
http://www.mariasfreshflowers.com.au/component/virtuemart/index.html?page=shop.product_details&flypage=flypage.tpl&product_id=88&category_id=1,defacement
delaraujo.com.br,phishing
losangeles.employmentguide.com/,benign
http://www.radioniepokalanow.pl/program/audycje/poswiecona-pogawedka.html,defacement
worthpoint.com/worthopedia/24-june-marlowe-miss-crabtree-ukon-photo-by-freilich,benign
railpictures.net/addphotos/,benign
interceder.net/topic/Tom-Horne,benign
uabsports.com/sports/m-baskbl/albr-m-baskbl-body.html,benign
examiner.com/houston-texans-in-houston/update-texans-2010-opponents-set,benign
laist.com/2010/05/07/seven_questions_donald_bland_deadli.php,benign
forsalebyownerbuyersguide.com/ForSaleByOwnerHomes/PropertyListing.aspx?statename=South%20Carolina&stateabbr=SC&countyname=Spartanburg&cityname=Chesnee,benign
http://www.plasmatreatment.co.uk/index.php/plasma-technology-overview?showall=1,defacement
facebook.com/DalaiLamaMontreal2011?sk=wall,benign
chacha.com/question/what-is-the-four-steps-writing-process,benign
http://www.veiculoseguro.com.br/index.php?option=com_content&view=article&id=94:certificados-digitais&catid=35:informativo-vs&Itemid=107,defacement
economicexpert.com/a/Oakland:Seals.html,benign
myspace.com/thricefan,benign
newswire.ca/en/story/789467/heavy-traffic-going-to-montreal-this-weekend-major-roadwork-on-champlain-bridge-towards-montreal-and-night-closures-of-the-bonaventure-expressway-and-,benign
wikiporno.org/wiki/Nick_East,benign
blu-ray.com/movies/Rudo-y-Cursi-Blu-ray/6181/,benign
imdb.com/name/nm2976671/bio,benign
http://www.helderheidbokaal.nl//wp-content/plugins/contact-form-7/Trulia/index.htm,phishing
vt-memorial.org/profiles/Couture-Nowak.html,benign
familytreemaker.genealogy.com/users/f/e/r/Jennifer-G-Ferguson/WEBSITE-0001/UHP-Index.html,benign
http://www.vighnahartainn.in/new/quote/,phishing
http://serverfault.com/questions/691854/delay-in-delivering-messages-with-mailscanner-and-postfix,benign
http://www.slaviacapital.cz/tlacove-spravy/loan-management-a-aps-romania-spolocnosti-zo-skupiny-slavia-capital-ziskali-rumunsku-spolocnost-kbc-consumer-finance-ifn,defacement
new.music.yahoo.com/moufette/videos/,benign
mysims.wikia.com/wiki/MySims_Wiki,benign
absoluteastronomy.com/topics/FedEx_Express_(airline),benign
transnationale.org/companies/cae.php,benign
acapella.harmony-central.com/showthread.php?2340276-Potomac-guitars,benign
scribd.com/doc/26452363/Cloud-Computing-with-the-Windows-Azure-Platform,benign
wienerwaldhof-rieger.com/,benign
internet.sorbier.net/?cat=2,benign
facebook.com/pages/Desautels-MBA-Student-Association-McGill-University/134520125375,benign
brandingserved.com/gallery/CUBA-BELLA-MUSEUM-OF-FINE-ARTS-MONTREAL/738209,benign
manta.com/ic/mt6gyv8/ca/cote-maurice,benign
lead411.com/Brad_Holman_1400725.html,benign
localio.us/san-francisco-bay-area/news/shooting-oakland-suspects-140?amp,benign
librarything.com/author/connellevans,benign
meacswacsports.blogspot.com/2011/03/naia-division-i-national-championship_18.html,benign
leaseyourhome.com/?page=rplistings,benign
http://www.gospelnet.fr/agenda/day.listevents/2013/01/02/-,defacement
http://9779.info/%E5%88%9B%E6%84%8F%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://fortune.com/2014/07/22/ackmans-herbalife-death-blow-doesnt-appear-to-be-fatal/,benign
foxnews.com/topics/entertainment/movies/actors/eddie-cibrian.htm,benign
tvguide.com/celebrities/mark-lutz/206368,benign
amazon.com/Sexor-Tiga/dp/B000F3UKXE,benign
http://charleyjohnsonlaw.com/index.php?option=com_content&view=article&id=88&Itemid=167,defacement
timesofindia.indiatimes.com/sports/tennis/top-stories/Canada-to-host-France-in-Vancouver/articleshow/10751022.cms,benign
cavesainthenri.com/venir-us.html,benign
nbcuniversalstore.com/chuck-sarah-walker-magnet/detail.php?p=300719,benign
ihyxyqpzntfmq.ivydancefloors.com,phishing
route40.net/page.asp?n=89&s=NJ&x=New%20Jersey,benign
http://distractify.com/post/related/id/541838354a0c4be7088b6bcd/skip/10/limit/10/back/0,benign
movies.about.com/od/daninreallife/Dan_in_Real_Life_2007.htm,benign
fassafass.blogspot.com/2011/01/dan-bigras-sargib-nad.html,benign
amazon.com/Songs-Civil-War-Irwin-Silber/dp/0486284387,benign
enotes.com/topic/Papua_New_Guinea_national_rugby_league_team,benign
en.wikiwix.com/?lang=en&action=Sherine%20Tadros,benign
moficast.com/tv-online/Children-tv-channels/Vrak-TV_3546.html,benign
wayango.com/king-khan-the-shrines-the-ballad-of-lady-godiva-track/,benign
movies.yahoo.com/movie/contributor/1800102333,benign
local.yahoo.com/info-35066591-sun-supermarket-fayetteville,benign
http://interpark.com/displaycorner/FreeMarket.do?_method=itemAreaList&area1=%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C&area2=%EB%B6%81%EA%B5%AC,benign
http://drogheriapreti.com/candele.html?tmpl=component&print=1&page=,defacement
canadabodybuilding.com/showthread.php?17115-2009-SABBA-Saskatchewan-Provincial-BodyBuilding-Figure-Championship-Results,benign
angelfire.com/realm/gotha/files/capet.htm,benign
rottentomatoes.com/celebrity/brandon_lee/,benign
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=Wright2-0210%3C,benign
http://www.dblokhuis.nl/plugins/content/jumultithumb/Li4vLi4vLi4vaW1hZ2VzL3N0b3JpZXMvSU1HXzk1NTguanBnJmFtcDt3PTkwMCZhbXA7aD02MDAmYW1wO3E9MTAw.jpg,defacement
en.wikipedia.org/wiki/Chief_executive_officer,benign
citizendia.org/Harmonium,benign
newmillsafc.co.uk/clubinfo.htm,benign
last.fm/music/Chapeaumelon/_/My+Generation,benign
blog.syracuse.com/orangebasketball/2009/11/front_and_center_the_2009-10_s.html,benign
illestlyrics.com/2011/07/common-sets-to-release-new-album-in-november/,benign
ourstage.com/epk/pillhillradio,benign
http://www.skirennlauf.de/x.txt,defacement
http://www.banane.cz/index.php?page=shop.browse&category=&option=com_virtuemart&Itemid=1,defacement
http://www.kertemindecityforening.dk/billedbank.html?vsig16_0=11,defacement
disney.go.com/pooh/movie/cast_and_crew?area=roo,benign
http://www.selbsthilfegruppen.at/index.php?option=com_content&view=article&id=106:multiples-myelom&catid=1:zentrum-allgemein&Itemid=4,defacement
ldschurchnews.com/articles/61112/Elder-David-A-Bednar-Becoming-a-Preach-My-Gospel-missionary.html,benign
noirishcity.blogspot.com/2011/10/taking-look-at-actor-robert-walker.html,benign
http://www.thingsicanbuy.com/wp-content/reports/ca.htm,phishing
randyphillips.biz/,benign
http://www.janes-lock.com.cn/cn/newsshow.asp?newsid=102,defacement
flixster.com/actor/john-hancock,benign
dirtydisneytoon.com/,benign
opinionsofawolf.wordpress.com/2010/06/17/book-review-jesus-land-by-julia-scheeres/,benign
alexandregallery.com/artists/biography/Gregory-Amenoff,benign
facebook.com/people/Breesha-Marie-Cloman/615242359,benign
http://www.webopro.com/index.php/new/na/191-2012-12-15-20-43-26?tmpl=component&print=1&layout=default&page=,defacement
http://cookingx2.com/kitchen-news/28-latest-newsletters/64-broccoli-ya-gotta-love-it.html,defacement
memorabletv.com/global/tag/ctv/,benign
en.wikipedia.org/wiki/John_James_McShane,benign
scriverart.blogspot.com/,benign
jpic-visitation.org/,benign
people.famouswhy.com/jocelyn_towne/,benign
metrodemontreal.com/orange/index.html,benign
http://www.xpj5988.com/skin/css/cn.css;jsessionid=A77C20A90C6790855CB2882AD06183ED,malware
en.wikipedia.org/wiki/William_Meredith,benign
http://wsq.discuz.qq.com/?c=site&a=qrconnect&siteid=263006088&siteuid=0&qrreferer=http%3A%2F%2Fpjhku.com%2F&tt=1437502242&signature=2d7f626c00dac46e45815fff4281cb8138f99383,malware
galaxieskateshop.blogspot.com/,benign
nhl.com/ice/news.htm?id=587516,benign
en.wikipedia.org/wiki/Cinema_of_the_Philippines,benign
http://www.bonato.it/index.php?option=com_joomgallery&func=detail&id=11&Itemid=3,defacement
http://amazon.com.ap.signin.createvents.gr/61439dacef9bb45576f5fcfcfa122f2f/,phishing
univforum.com/canadian-universities/viewtopic.php?t=4132,benign
http://uptowngirlsnoods.com/index.php?page=shop.browse&category_id=8&option=com_virtuemart&Itemid=64,defacement
wanews.fortunecity.com/roch-theriault.html,benign
newswire.ca/en/story/717617/ville-de-montreal-agence-metropolitaine-de-transport-ministere-des-transports-du-quebec-and-societe-de-transport-de-montreal-join-forces-with-polytech,benign
rapidog.com/a-course-in-game-theory-rapidshare.html,benign
http://www.bozz.com.br/Etiquetas-Puxadores-de-Ziper.html,defacement
manta.com/c/mt4yvrj/von-smith-german-rottweilers,benign
fitzvillafuerte.com/sun-life-financial-philippines-mutual-funds-catalogue.html,benign
markets.financialcontent.com/stocks/news/read/18043456/PIVOTAL_PAYMENTS_COMPLETES_PORTFOLIO_ACQUISITION_FROM_AMERICAN_NATIONAL_PAYMENTS,benign
duckduckgo.com/1/c/American_amputees,benign
http://www.ifk-motion.dk/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5pZmstbW90aW9uLmRrL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTU2OmJpbGxlZGVyLWZyYS1ydXRlbiZJdGVtaWQ9Njk=,defacement
pavpal.com-accsid0890219manage-accnt.info,phishing
cbcking.org/,benign
boards.ancestry.com/surnames.rocca/24/mb.ashx,benign
en.wikipedia.org/wiki/2000-01_Kansas_Jayhawks_men%27s_basketball_team,benign
http://pastehtml.com/view/b72tp25x7.html,phishing
herbier.ulaval.ca/page.php?37,benign
myspace.com/angelcorpse666,benign
ann-lauren.blogspot.com/2009/04/19th-cent-louise-marie-dorleans-queen.html,benign
http://mp3-pesnja.com/song/%D0%B4%D0%B6%D1%83%D0%BD%D0%B3%D0%BB%D0%B8+%D0%B7%D0%BE%D0%B2%D1%83%D1%82+%D0%B2%D0%B5%D1%87%D0%B5%D1%80%D0%BE%D0%BC+%D0%B2+%D1%81%D1%80%D0%B5%D0%B4%D1%83,malware
cee.mit.edu/harvey,benign
ums.aadl.org/ums/programs_19701205e,benign
"http://www.gartmarine.ru/index.php?page=shop.ask&product_id=64&subject=\320%9Fะพะทะฒะพะฝะธ\321%82ะต,+\321%87\321%82ะพะฑ\321%8B+\321%83\321%82ะพ\321%87ะฝะธ\321%82\321%8C+\321%86ะตะฝ\321%83:+236+BR&option=com_virtuemart&Itemid=11",defacement
http://www.antonov-vrtec.si/novice/456-advent,defacement
nfl.com/teams/coaches?coaType=assist&team=PHI,benign
ziiraat-subegiris.com,phishing
http://www.ndautopartes.com.ar/index.php?option=com_content&view=article&id=7&Itemid=4,defacement
http://fishki.net/1530139-podvodnoe-kladbiwe-samoletov-vremen-vtoroj-mirovoj-vojny.html,benign
gentedimareitaliangenealogy.com/records/roccellabirths1902.html,benign
billystrayhorn.com/1997/biography.htm,benign
gomontreal.about.com/od/montrealattractions/p/fineartsmus.htm,benign
http://www.resurrectionbellevue.org/index.php.1,defacement
chacha.com/question/what-was-the-name-of-nero%27s-ship-in-the-new-star-trek-movie,benign
airfleets.net/crash/crash_report_SouthwestAirlines_N668SW.htm,benign
en.wikipedia.org/wiki/Jean-Claude_Brisseau,benign
kllc.rumahpanjai.com/,benign
http://www.viaggiareinirlanda.net/lavorare-in-irlanda.html,defacement
tapeworthy.blogspot.com/2008/12/so-you-think-you-can-dance-canada.html,benign
crosstowntorrents.org/showthread.php?2192-BAND-OF-GYPSYS-Box-of-Gypsys-Vol.2-Revised,benign
http://www.goldec.ch/index.php?option=com_content&view=article&id=19&Itemid=4&lang=fr,defacement
facebook.com/people/Michael-Sarrazin/693796728,benign
manta.com/c/mtg4j6z/mike-ruiz-handy-man,benign
usatoday.com/community/tags/topic.aspx?req=tag&pg=4&tag=University%20of%20North%20Carolina-Chapel%20Hill,benign
bofa-supp-checking.co,phishing
ksdk.com/news/article/272544/198/NCAA-Football-Preview---San-Diego-State-Aztecs,benign
events.ohio.com/cleveland-oh/venues/show/689184-wild-ginger,benign
leisureblogs.chicagotribune.com/the_theater_loop/2011/04/steve-martin-seth-meyers-just-for-laughs-chicago.html,benign
http://dropbooks.tv/search/index/word:%E3%81%8A%E4%BB%95%E7%BD%AE%E3%81%8D/term:no/page:2,benign
new.music.yahoo.com/lewis-black/albums/anticipation--187916639,benign
guardian.co.uk/stage/2009/nov/25/tamara-rojo,benign
baseballinwartime.blogspot.com/2010/09/happy-90th-birthday-dave-garcia.html,benign
mrslieutenant.blogspot.com/,benign
http://michaelgoczol.de/hp/index.php/portfolio/equine-book,defacement
http://www.superlagoa.com.br/index.php?option=com_content&view=article&id=178&Itemid=267&lang=pt,defacement
123people.com/s/jeff+cornell,benign
highschoolsports.nola.com/news/article/2707119385947757634/high-school-football-preview-capsules-week-1/,benign
